,Longitude,Latitude,cluster,centroids
7790,82.0535017,16.600785,4,0
7791,82.0463467,16.6012467,4,0
7792,82.2390417,16.7595,5,0
7793,82.1497133,16.7255233,4,0
7794,82.2450817,16.7395667,4,0
7795,82.245495,16.74172,4,0
7796,82.08434,16.6587633,4,0
7797,82.0496283,16.6146283,4,0
7798,82.2454517,16.7417483,4,0
7799,82.1490683,16.7270233,4,0
7800,82.149105,16.7271183,4,0
7801,82.046495,16.6012533,4,0
7802,80.2537983,15.7272,0,0
7803,80.255575,15.7253183,0,0
7804,80.2555183,15.726345,0,0
7805,80.2557967,15.7264733,0,0
7806,80.2552333,15.7258533,0,0
7807,80.2576033,15.8035467,0,0
7808,80.2576083,15.80354,0,0
7809,80.2568983,15.8041483,0,0
7810,78.699615,14.755425,0,0
7811,83.4311133,17.9415317,13,0
7812,78.81476,14.7148633,0,0
7813,78.815815,14.7183883,0,0
7814,78.6949933,14.69544,0,0
7815,78.6435917,14.7252783,0,0
7816,78.6430867,14.7275633,0,0
7817,78.6888617,14.7170733,0,0
7818,78.6949867,14.6981483,0,0
7819,78.69627,14.69856,0,0
7820,78.6876617,14.7170017,0,0
7821,78.688865,14.7171,0,0
7822,78.683145,14.7101983,0,0
7823,78.68037,14.7052417,0,0
7824,78.6744333,14.6797933,0,0
7825,78.6453933,14.6900917,0,0
7826,78.87257,14.8100683,0,0
7827,78.67257,14.744185,0,0
7828,78.6785317,14.76748,0,0
7829,78.8746333,14.8506233,0,0
7830,78.8727533,14.810215,0,0
7831,78.75691,14.78019,0,0
7832,78.695865,14.7975933,0,0
7833,78.70139,14.7855033,0,0
7834,78.76894,14.76816,0,0
7835,78.7019,14.78509,0,0
7836,78.749765,14.7675883,0,0
7837,78.7012533,14.7829717,0,0
7838,78.7691617,14.7681383,0,0
7839,78.623095,14.70893,0,0
7840,78.7874217,14.7036067,0,0
7841,78.8730033,14.8101133,0,0
7842,78.8746333,14.8506233,0,0
7843,78.702425,14.8368733,0,0
7844,78.7024517,14.8369083,0,0
7845,78.6972417,14.8421783,0,0
7846,78.7024317,14.8369117,0,0
7847,78.702535,14.8369483,0,0
7848,78.68181,14.8147783,0,0
7849,78.70132,14.7854783,0,0
7850,78.7041317,14.782045,0,0
7851,78.6458433,14.6922317,0,0
7852,78.6540383,14.8377117,0,0
7853,79.008985,14.71879,0,0
7854,83.13029,17.9198917,13,0
7855,83.1342167,18.03657,13,0
7856,83.13494,18.0379567,13,0
7857,83.1443783,18.05117,13,0
7858,83.2396866,17.9952933,13,0
7859,83.24162,17.995005,13,0
7860,83.2425299,17.9954583,13,0
7861,83.24376,17.98138,13,0
7862,83.2446516,17.9815416,13,0
7863,83.2436099,17.9818683,13,0
7864,83.2580667,17.980787,13,0
7865,83.1450233,18.050905,13,0
7866,83.1450833,18.0508133,13,0
7867,83.1449367,18.0510783,13,0
7868,83.14576,18.0511933,13,0
7869,79.193665,13.3659233,0,0
7870,79.3956417,16.0855733,0,0
7871,80.3244833,16.7151783,1,0
7872,77.8737283,14.4743933,0,0
7873,77.8726933,14.4737633,0,0
7874,81.0490233,16.4482083,1,0
7875,79.19364,13.36592,0,0
7876,80.844365,16.4024717,1,0
7877,83.8018733,18.7049517,13,0
7878,80.41997,16.74195,1,0
7879,82.700045,18.0356467,12,0
7880,83.14441,18.0512967,13,0
7881,83.1727133,18.12229,13,0
7882,83.1487466,18.1345783,13,0
7883,83.1481283,18.1352783,13,0
7884,80.384835,15.8497967,0,0
7885,80.39445,15.8618367,0,0
7886,80.31701124,15.76474098,0,0
7887,80.31715561,15.76500272,0,0
7888,80.31702087,15.76584791,0,0
7889,80.3169241,15.76595485,0,0
7890,80.31699669,15.76585922,0,0
7891,80.31696929,15.76517829,0,0
7892,80.41259,15.8290917,0,0
7893,80.31691436,15.76530236,0,0
7894,80.31717612,15.76485288,0,0
7895,80.3847367,15.8462033,0,0
7896,80.28580021,15.76257894,0,0
7897,80.3798283,15.8476317,0,0
7898,80.3868067,15.8482517,0,0
7899,80.4402883,15.8491,0,0
7900,80.3914217,15.85547,0,0
7901,80.3847633,15.8456933,0,0
7902,80.3802217,15.845885,0,0
7903,80.37881,15.8410817,0,0
7904,80.3842333,15.8447567,0,0
7905,80.3992517,15.84409,0,0
7906,80.3990617,15.8397683,0,0
7907,80.31729105,15.76485392,0,0
7908,80.31659632,15.76569783,0,0
7909,80.31717151,15.76493706,0,0
7910,80.31678692,15.76540575,0,0
7911,80.31733757,15.76479401,0,0
7912,80.31688903,15.76524971,0,0
7913,80.3173601,15.76500404,0,0
7914,80.31705989,15.7653939,0,0
7915,80.31714552,15.76529414,0,0
7916,77.91349,14.9421683,0,0
7917,76.888775,14.7959533,0,0
7918,80.1813033,16.18038,0,0
7919,83.802125,18.7055067,13,0
7920,78.3255833,14.062725,0,0
7921,83.8017067,18.7053117,13,0
7922,77.8915483,14.44764,0,0
7923,80.3999583,15.83833,0,0
7924,80.4002367,15.8381883,0,0
7925,83.8014733,18.7051267,13,0
7926,80.7015217,16.4309617,1,0
7927,80.9415433,17.0725483,1,0
7928,83.3406483,18.0107533,13,0
7929,80.32415,16.7169467,1,0
7930,82.7415683,17.790705,12,0
7931,80.8695883,16.4412117,1,0
7932,80.32451,16.7161267,1,0
7933,80.18714,16.1785533,0,0
7934,83.8021233,18.7055317,13,0
7935,80.4001167,15.8385867,0,0
7936,80.3996283,15.83813,0,0
7937,77.3309133,13.8665367,0,0
7938,80.3997583,15.83826,0,0
7939,83.6936567,18.2042617,13,0
7940,83.7231567,18.170875,13,0
7941,81.996905,16.51969,4,0
7942,82.7415517,17.7681383,12,0
7943,82.7415733,17.7681733,12,0
7944,80.399845,15.83914,0,0
7945,82.8049317,17.78242,12,0
7946,82.6782367,18.0597917,12,0
7947,81.0586283,16.9733717,1,0
7948,80.0371683,16.53957,0,0
7949,83.5535333,18.731115,13,0
7950,78.5868167,14.8988033,0,0
7951,78.5277067,14.759525,0,0
7952,82.5462534,18.2680627,12,0
7953,80.9914367,16.3870517,1,0
7954,82.2527817,17.7289133,12,0
7955,83.2451633,18.47554,12,0
7956,83.1383833,17.901685,13,0
7957,80.3995483,15.8382517,0,0
7958,77.8770067,14.8479367,0,0
7959,77.9134633,14.94291,0,0
7960,79.2293183,14.088875,0,0
7961,77.5955467,15.127665,0,0
7962,80.41884,16.747715,1,0
7963,83.6454,18.2660333,13,0
7964,80.2264217,16.23141,0,0
7965,83.3063983,18.0156583,13,0
7966,83.3485416,18.74905,12,0
7967,83.3490266,18.7487566,12,0
7968,83.3066883,18.0160383,13,0
7969,83.3490366,18.7490166,12,0
7970,83.30666,18.0159516,13,0
7971,77.324835,14.4917833,0,0
7972,83.36151,18.7518416,12,0
7973,83.3010816,18.0171266,13,0
7974,76.9342717,14.5443383,0,0
7975,83.361895,18.75146,12,0
7976,83.3019816,18.01871,13,0
7977,83.3018699,18.0188783,13,0
7978,77.8965167,15.10176,0,0
7979,83.2354683,18.0412216,13,0
7980,77.6459967,14.9474883,0,0
7981,77.6456083,14.947565,0,0
7982,77.6460667,14.9463567,0,0
7983,77.6461133,14.946425,0,0
7984,77.6643767,14.9575317,0,0
7985,77.8944367,15.0996283,0,0
7986,77.8943617,15.099635,0,0
7987,77.89308,15.1006733,0,0
7988,77.896695,15.101525,0,0
7989,80.0841617,16.5010717,0,0
7990,80.0852283,16.5007483,0,0
7991,83.5211083,18.01423,13,0
7992,83.53183,18.0030233,13,0
7993,77.8930733,15.1011767,0,0
7994,77.892405,15.10085,0,0
7995,77.89284,15.1009867,0,0
7996,76.9161767,14.6618283,0,0
7997,76.916315,14.6620083,0,0
7998,76.916195,14.6621133,0,0
7999,80.0835517,16.50222,0,0
8000,77.893095,15.101205,0,0
8001,83.5180683,18.6140233,13,0
8002,77.402965,13.851385,0,0
8003,77.4032367,13.8517,0,0
8004,83.3987533,17.871615,13,0
8005,77.4024283,13.85174,0,0
8006,83.0784267,18.6140083,12,0
8007,83.8949733,18.4505683,13,0
8008,77.4000967,13.8518333,0,0
8009,83.09351,18.5888467,12,0
8010,83.5261283,18.5578633,13,0
8011,83.4091867,17.8856917,13,0
8012,77.3975883,13.8798833,0,0
8013,83.5238783,18.5590083,13,0
8014,77.4059633,13.8818983,0,0
8015,83.4701883,18.6192316,13,0
8016,77.3996233,13.8810817,0,0
8017,79.18935,13.19768,0,0
8018,83.95029,18.4559717,13,0
8019,83.9499433,18.4660733,13,0
8020,83.41172,17.9346433,13,0
8021,81.0494233,16.9857583,1,0
8022,77.076955,14.85303,0,0
8023,77.0769567,14.853225,0,0
8024,83.61902,18.534685,13,0
8025,76.939365,15.0118833,0,0
8026,82.7200433,17.4671083,6,0
8027,83.6172933,18.5358183,13,0
8028,83.9436083,18.4505683,13,0
8029,83.4114233,17.93458,13,0
8030,77.653535,14.6020133,0,0
8031,77.7018167,14.6253333,0,0
8032,80.3820533,16.811915,1,0
8033,77.7016183,14.6254567,0,0
8034,80.395675,16.7719667,1,0
8035,77.631335,14.6207517,0,0
8036,77.5548983,14.6881917,0,0
8037,83.4241121,17.9284822,13,0
8038,77.3634233,13.8742317,0,0
8039,77.3621983,13.8740983,0,0
8040,77.5385833,14.6466883,0,0
8041,77.3626683,13.8740917,0,0
8042,81.2587917,17.0256983,1,0
8043,81.2587767,17.0257133,1,0
8044,77.3622567,13.8721667,0,0
8045,81.2588383,17.0256283,1,0
8046,77.3649467,13.8734567,0,0
8047,82.6474683,17.75491,12,0
8048,83.9459367,18.4527117,13,0
8049,77.2327167,13.9364867,0,0
8050,82.64749,17.7549767,12,0
8051,77.3095783,14.0134717,0,0
8052,82.6605467,17.7292033,12,0
8053,78.1468183,13.9855599,0,0
8054,82.6475967,17.755275,12,0
8055,78.130455,14.0226183,0,0
8056,79.7384545,14.1166331,0,0
8057,78.13041,14.0227,0,0
8058,82.647545,17.7552433,12,0
8059,78.1260183,14.0226033,0,0
8060,78.1253816,14.0228466,0,0
8061,78.1261683,14.0222,0,0
8062,78.1255516,14.0223499,0,0
8063,82.64751,17.7553583,12,0
8064,78.1415466,14.0159033,0,0
8065,82.64757,17.7554667,12,0
8066,82.6476183,17.7554917,12,0
8067,82.6477767,17.7554883,12,0
8068,78.1304866,14.022415,0,0
8069,78.65962,13.2410533,0,0
8070,83.440065,17.9094217,13,0
8071,79.1201133,13.6446183,0,0
8072,78.5488833,13.1167783,0,0
8073,82.2098117,17.7930133,12,0
8074,82.2098983,17.7930833,12,0
8075,78.5352383,13.1338383,0,0
8076,77.8940517,15.1006083,0,0
8077,83.204075,18.4976967,12,0
8078,77.635385,15.6801783,0,0
8079,78.5770383,14.8711783,0,0
8080,82.7302067,17.566735,13,1
8081,78.5776667,14.870635,0,0
8082,78.5447283,14.9182483,0,0
8083,78.5367617,14.9305867,0,0
8084,83.3397116,18.3058683,13,0
8085,83.2818299,18.2355983,13,0
8086,83.2904266,18.2233033,13,0
8087,83.2904433,18.2233616,13,0
8088,83.2900433,18.2224516,13,0
8089,78.2746333,15.3224783,0,0
8090,78.227795,15.3153167,0,0
8091,78.3334967,15.3046133,0,0
8092,78.0336067,15.3326617,0,0
8093,78.033655,15.3328233,0,0
8094,78.3334733,15.3045133,0,0
8095,78.2966217,15.2599,0,0
8096,78.2983733,15.25577,0,0
8097,78.33182,15.304045,0,0
8098,78.333565,15.3046117,0,0
8099,78.3282267,15.297355,0,0
8100,78.3291367,15.2960383,0,0
8101,78.329275,15.2962167,0,0
8102,78.329405,15.29616,0,0
8103,78.329465,15.29711,0,0
8104,78.3626467,15.2992217,0,0
8105,78.3280733,15.2970433,0,0
8106,78.124385,15.11155,0,0
8107,78.0454867,15.1675783,0,0
8108,78.04545,15.1675917,0,0
8109,78.0463467,15.1676683,0,0
8110,78.0398333,15.190445,0,0
8111,78.3624133,15.2989767,0,0
8112,78.0515717,15.1511783,0,0
8113,78.048395,15.150605,0,0
8114,78.0484133,15.150565,0,0
8115,83.2900016,18.222465,13,0
8116,78.14514,15.1513333,0,0
8117,78.0488367,15.15079,0,0
8118,83.3404266,18.3058649,13,0
8119,78.0488767,15.150805,0,0
8120,78.0930883,15.052645,0,0
8121,78.0512633,15.1515067,0,0
8122,78.14517,15.1513367,0,0
8123,78.0509167,15.15272,0,0
8124,78.0399017,15.1889317,0,0
8125,78.14509,15.1513083,0,0
8126,78.03994,15.1896067,0,0
8127,78.0399983,15.1895967,0,0
8128,78.1448433,15.1503367,0,0
8129,78.188365,15.12777,0,0
8130,78.1888367,15.1270183,0,0
8131,78.1888033,15.1269667,0,0
8132,78.1909367,15.127815,0,0
8133,78.01838,15.0295783,0,0
8134,78.0189383,15.0296167,0,0
8135,78.0186867,15.029675,0,0
8136,78.0184617,15.029255,0,0
8137,78.0187317,15.0295033,0,0
8138,78.018585,15.029305,0,0
8139,78.0187433,15.0294867,0,0
8140,78.01916,15.0294267,0,0
8141,78.040045,15.188845,0,0
8142,78.0400517,15.188855,0,0
8143,78.191905,15.21402,0,0
8144,78.370905,15.2998033,0,0
8145,78.314505,15.2254133,0,0
8146,78.3154817,15.23273,0,0
8147,78.3153567,15.2321233,0,0
8148,78.3180067,15.23436,0,0
8149,78.3536067,15.16595,0,0
8150,78.35421,15.16641,0,0
8151,78.3557083,15.18722,0,0
8152,78.347535,15.1584717,0,0
8153,78.040175,15.189395,0,0
8154,78.142375,15.2499433,0,0
8155,78.1299817,15.2526533,0,0
8156,78.12134,15.2068283,0,0
8157,78.12134,15.2068183,0,0
8158,78.116385,15.2091717,0,0
8159,78.0185717,15.0292367,0,0
8160,83.3457133,18.607465,12,0
8161,83.3096833,18.61196,12,0
8162,81.0337617,16.4600833,1,0
8163,82.7293467,17.5665367,13,0
8164,83.8409933,18.7409967,13,0
8165,79.311955,13.5860367,0,0
8166,78.650725,13.3100583,0,0
8167,81.2896183,16.5107733,1,0
8168,81.2866717,16.500585,1,0
8169,81.3013833,16.50651,1,0
8170,83.448935,18.4368117,13,0
8171,81.3015317,16.506605,1,0
8172,83.4377517,18.441515,13,0
8173,83.4460067,18.3937267,13,0
8174,83.628045,18.2988333,13,0
8175,83.6325883,18.28233,13,0
8176,83.631765,18.2818483,13,0
8177,83.6457367,18.267365,13,0
8178,83.6317017,18.281885,13,0
8179,83.4771,18.2946516,13,0
8180,83.47694,18.29566,13,0
8181,83.4771383,18.2941683,13,0
8182,83.5496266,18.287585,13,0
8183,83.5546916,18.280915,13,0
8184,83.5462516,18.2775466,13,0
8185,83.5462566,18.27758,13,0
8186,83.5443716,18.2803083,13,0
8187,83.54948,18.2872366,13,0
8188,83.5493083,18.2873116,13,0
8189,83.2919616,18.1445166,13,0
8190,83.2908283,18.2224933,13,0
8191,83.2908016,18.222475,13,0
8192,81.0030333,16.9508033,1,0
8193,80.2843367,16.73181,1,0
8194,81.0767633,16.4582367,1,0
8195,78.7863983,13.3200383,0,0
8196,77.8931217,15.100665,0,0
8197,81.356585,16.505345,1,0
8198,81.3571017,16.50007,1,0
8199,81.379555,16.4434967,1,0
8200,81.3222267,16.5460933,1,0
8201,81.2906983,16.522715,1,0
8202,81.25019,16.4858433,1,0
8203,81.2457717,16.4843917,1,0
8204,81.23201,16.467235,1,0
8205,81.2326117,16.466405,1,0
8206,81.13495,16.4250717,1,0
8207,81.1357867,16.424935,1,0
8208,78.44387,13.6413916,0,0
8209,77.6272617,14.97344,0,0
8210,79.294225,14.2928417,0,0
8211,81.0707817,16.9464433,1,0
8212,82.9360767,17.8323017,13,0
8213,77.495265,14.3183767,0,0
8214,82.9671833,17.8046383,13,0
8215,78.570825,13.55065,0,0
8216,83.3547933,18.73763,12,0
8217,80.678425,16.494905,1,0
8218,80.6784717,16.4948633,1,0
8219,78.9607683,13.5161867,0,0
8220,79.6271004,13.8835587,0,0
8221,77.534615,15.1277667,0,0
8222,77.4870317,14.9622633,0,0
8223,77.3427067,15.1573633,0,0
8224,77.3436583,15.1584333,0,0
8225,77.5464967,14.9846483,0,0
8226,77.5256733,14.9435233,0,0
8227,77.5256233,14.9437433,0,0
8228,77.7269333,15.1148717,0,0
8229,77.468095,15.1553383,0,0
8230,77.7272983,15.1152567,0,0
8231,77.48715,14.96125,0,0
8232,77.5345867,15.12771,0,0
8233,77.5111683,15.1346583,0,0
8234,77.4868917,14.90844,0,0
8235,79.6185066,14.1815816,0,0
8236,83.6985167,18.1727667,13,0
8237,83.7230867,18.1710833,13,0
8238,82.45611,18.29722,12,0
8239,77.1387516,15.7673366,0,0
8240,77.138445,15.7781833,0,0
8241,77.1425733,15.77288,0,0
8242,78.548895,13.1167767,0,0
8243,78.6015983,13.0598083,0,0
8244,77.1425066,15.7727466,0,0
8245,80.2836333,16.73298,1,0
8246,82.923545,17.8327867,13,0
8247,78.5814917,13.1597967,0,0
8248,80.2835683,16.7329283,1,0
8249,78.595575,13.147595,0,0
8250,78.6015417,13.05983,0,0
8251,80.319735,16.7644367,1,0
8252,80.2057017,16.5696817,0,0
8253,80.205635,16.5704617,0,0
8254,81.0319933,16.0281967,0,0
8255,81.00939,16.073835,0,0
8256,83.58019,18.5764167,13,0
8257,83.58022,18.5764067,13,0
8258,83.5802917,18.5763867,13,0
8259,83.58033,18.5763583,13,0
8260,83.5804283,18.5763733,13,0
8261,83.5803733,18.5763767,13,0
8262,83.5804017,18.5763467,13,0
8263,83.5807067,18.5759717,13,0
8264,83.580345,18.5760033,13,0
8265,83.5803533,18.5760317,13,0
8266,83.5803917,18.5759767,13,0
8267,83.5803883,18.5759367,13,0
8268,83.5803667,18.5759467,13,0
8269,83.5802617,18.5760483,13,0
8270,83.5803133,18.5759983,13,0
8271,83.580245,18.575965,13,0
8272,83.5802033,18.5759417,13,0
8273,80.0452367,16.167515,0,0
8274,77.75909,15.0929217,0,0
8275,83.85662,18.741105,13,0
8276,82.7114217,17.56546,13,0
8277,80.178315,16.7371633,1,0
8278,78.9793067,14.8763467,0,0
8279,80.283305,16.7301267,1,0
8280,84.17956,18.48217,13,0
8281,82.7090217,17.5653317,13,0
8282,84.1791317,18.482405,13,0
8283,79.9903117,16.5047783,0,0
8284,80.4544833,16.7946517,1,0
8285,80.0093567,16.5342917,0,0
8286,80.012095,16.53415,0,0
8287,83.85662,18.741105,13,0
8288,83.85393,18.74151,13,0
8289,82.7090433,17.5653533,13,0
8290,83.853525,18.7416533,13,0
8291,80.4510783,16.7887117,1,0
8292,82.7089967,17.565695,13,0
8293,83.8474867,18.73404,13,0
8294,80.4521067,16.7887967,1,0
8295,83.8410617,18.7413617,13,0
8296,83.8476483,18.734035,13,0
8297,80.8769683,16.4004617,1,0
8298,80.6889833,16.500045,1,0
8299,80.6889167,16.50001,1,0
8300,80.689795,16.5010167,1,0
8301,80.6832333,16.4602533,1,0
8302,80.6844933,16.4572033,1,0
8303,80.7014583,16.4309917,1,0
8304,80.7684467,16.4416033,1,0
8305,80.883295,16.44561,1,0
8306,80.8696767,16.441195,1,0
8307,80.8769933,16.440415,1,0
8308,80.8447233,16.4020533,1,0
8309,80.8508483,16.3963617,1,0
8310,83.7059183,18.5416983,13,0
8311,80.9697317,16.4755067,1,0
8312,82.7808333,17.4559867,6,0
8313,81.3060833,17.0908917,1,0
8314,83.1893916,18.4853866,12,0
8315,83.2682867,17.9552267,13,0
8316,84.157285,18.4876683,13,0
8317,83.123425,18.4855383,12,0
8318,84.1597733,18.4853167,13,0
8319,83.1891083,18.4843916,12,0
8320,83.189085,18.4844166,12,0
8321,84.1559667,18.47962,13,0
8322,83.168875,18.4663966,12,0
8323,80.319735,16.7644767,1,0
8324,80.2841017,16.7285517,1,0
8325,82.7331017,17.51978,9,0
8326,80.2842067,16.7279867,1,0
8327,77.035905,14.2907217,0,0
8328,77.0481783,14.3239283,0,0
8329,76.969635,14.320285,0,0
8330,78.7269283,13.2596,0,0
8331,83.8383316,18.711365,13,0
8332,80.3798383,16.7916717,1,0
8333,77.4693217,14.91613,0,0
8334,77.5230383,14.9430517,0,0
8335,77.5256333,14.943445,0,0
8336,77.52387,14.9420433,0,0
8337,77.52472,14.9426133,0,0
8338,77.525105,14.9424633,0,0
8339,77.5251917,14.9421667,0,0
8340,77.5243333,14.94226,0,0
8341,77.5237983,14.941185,0,0
8342,77.4947083,14.9444533,0,0
8343,77.4952867,14.944035,0,0
8344,77.457425,14.89139,0,0
8345,77.4575367,14.8896333,0,0
8346,77.4582967,14.8910083,0,0
8347,77.4589733,14.89133,0,0
8348,77.4595233,14.8913133,0,0
8349,77.459445,14.8912583,0,0
8350,77.5409933,15.2066083,0,0
8351,77.4679433,15.1547733,0,0
8352,77.51248,14.9955317,0,0
8353,77.5138833,14.99453,0,0
8354,77.7375583,15.1002917,0,0
8355,78.9451367,14.8657433,0,0
8356,82.779885,17.4583983,6,0
8357,82.7798183,17.4580317,6,0
8358,82.7795483,17.4566633,6,0
8359,78.925275,14.90581,0,0
8360,76.95379,14.33113,0,0
8361,77.3898383,15.6852967,0,0
8362,77.3920067,15.685005,0,0
8363,82.3677817,18.00011,12,0
8364,80.3195467,16.7643517,1,0
8365,82.4153083,17.98334,12,0
8366,82.4270033,17.892835,12,0
8367,82.3341117,17.658985,8,0
8368,82.3610267,17.7687733,12,0
8369,82.3510667,17.6903183,12,0
8370,82.50662,17.7982467,12,0
8371,82.3374633,17.8398583,12,0
8372,82.3374567,17.839975,12,0
8373,82.3842667,17.6922617,12,0
8374,82.354595,17.619485,8,0
8375,82.3547567,17.6194833,8,0
8376,82.3547417,17.6194783,8,0
8377,82.2339,17.6564233,8,0
8378,82.2082083,17.661515,8,0
8379,83.2579,17.9658217,13,0
8380,82.7323583,17.5194283,9,0
8381,83.2568117,17.9659267,13,0
8382,82.7324833,17.5190167,9,0
8383,77.6482983,15.16363,0,0
8384,82.7323067,17.5191467,9,0
8385,78.5637167,14.7550367,0,0
8386,77.64842,15.1638483,0,0
8387,77.2945233,13.9119033,0,0
8388,82.7335483,17.5199633,9,0
8389,82.7404917,17.4356083,6,0
8390,77.737405,15.0992333,0,0
8391,77.6390567,15.6800317,0,0
8392,82.4499633,18.289755,12,0
8393,82.16995,17.6797817,8,0
8394,82.182865,17.62402,8,0
8395,80.9819133,16.53724,1,0
8396,82.354845,17.6194783,8,0
8397,80.9285283,16.5066833,1,0
8398,82.3790317,17.6060517,8,0
8399,80.928365,16.5071367,1,0
8400,81.0322067,16.56094,1,0
8401,81.0810083,16.5707883,1,0
8402,82.3790417,17.606035,8,0
8403,81.0809783,16.57082,1,0
8404,81.0834267,16.5693433,1,0
8405,81.083445,16.569265,1,0
8406,81.086025,16.5699283,1,0
8407,81.080975,16.5708267,1,0
8408,81.0810017,16.5708167,1,0
8409,81.084455,16.568545,1,0
8410,81.0860583,16.5698483,1,0
8411,81.0878533,16.5699167,1,0
8412,81.08782,16.569895,1,0
8413,81.0823083,16.5340317,1,0
8414,81.023445,16.4802717,1,0
8415,81.003305,16.456075,1,0
8416,81.003165,16.4560667,1,0
8417,81.031585,16.42268,1,0
8418,81.0169783,16.4575017,1,0
8419,81.0166267,16.4578717,1,0
8420,82.3842367,17.6922683,12,0
8421,82.360855,17.7690583,12,0
8422,82.5068733,17.7328867,12,0
8423,82.3603817,17.7440467,12,0
8424,82.403215,17.7017283,12,0
8425,82.3511483,17.690285,12,0
8426,82.3322333,17.658745,8,0
8427,82.385035,17.7208283,12,0
8428,82.3853583,17.7192283,12,0
8429,82.3853683,17.7193183,12,0
8430,82.38496,17.7198383,12,0
8431,82.38422,17.7203333,12,0
8432,82.384205,17.72035,12,0
8433,82.3849033,17.7198233,12,0
8434,77.6481367,15.163795,0,0
8435,77.3053817,13.886815,0,0
8436,80.8840133,16.4072833,1,0
8437,77.6468417,15.1637533,0,0
8438,77.1040267,13.9819967,0,0
8439,77.64828,15.1638733,0,0
8440,77.29172,13.9112333,0,0
8441,77.6484067,15.1643517,0,0
8442,77.291675,13.91063,0,0
8443,77.6374783,15.1933517,0,0
8444,77.3755826,15.1682311,0,0
8445,77.6678117,15.14364,0,0
8446,77.66794,15.1426583,0,0
8447,77.550575,15.78079,0,0
8448,77.292825,13.9121867,0,0
8449,82.711215,17.5648533,13,0
8450,77.6689583,15.1429583,0,0
8451,82.7112783,17.5648883,13,0
8452,77.6679517,15.14336,0,0
8453,79.3578167,14.1537417,0,0
8454,77.6695883,15.143015,0,0
8455,77.669405,15.142355,0,0
8456,78.5421083,14.7402133,0,0
8457,82.6419567,17.5384917,12,0
8458,83.2654883,17.9564517,13,0
8459,82.730495,17.515765,9,0
8460,77.120355,13.9610933,0,0
8461,82.6667617,17.5924883,12,0
8462,77.12054,13.9453433,0,0
8463,77.5945067,15.124975,0,0
8464,77.0059767,14.906985,0,0
8465,82.694205,17.6694633,12,0
8466,77.9727067,14.9484017,0,0
8467,82.6942283,17.6693367,12,0
8468,77.6583967,15.1156617,0,0
8469,82.69412,17.66933,12,0
8470,82.694085,17.6693267,12,0
8471,82.6894983,17.6695133,12,0
8472,77.7444667,15.1104433,0,0
8473,77.3755859,15.1682356,0,0
8474,77.7442,15.1121483,0,0
8475,77.7446483,15.11101,0,0
8476,78.471685,12.7946617,0,0
8477,78.8038367,14.425125,0,0
8478,78.9374333,14.8524783,0,0
8479,78.9374717,14.85239,0,0
8480,78.814155,14.4197317,0,0
8481,82.7121433,17.5665233,13,0
8482,77.2933517,13.9071833,0,0
8483,78.3875983,13.9553467,0,0
8484,78.39332,13.9884767,0,0
8485,80.4133617,16.5627183,1,0
8486,76.98109,14.1299783,0,0
8487,78.345895,12.8573183,0,0
8488,78.3797067,14.8117833,0,0
8489,78.36344,14.7604083,0,0
8490,80.2498955,16.8985267,1,0
8491,80.2446468,16.901594,1,0
8492,78.3609783,14.7582383,0,0
8493,79.287195,14.092425,0,0
8494,83.16369,18.529075,12,0
8495,79.3454167,14.0742983,0,0
8496,79.34907,14.06807,0,0
8497,83.1632883,18.5285283,12,0
8498,83.1867266,18.48476,12,0
8499,77.26375,13.8746283,0,0
8500,77.594505,15.12478,0,0
8501,79.0434267,13.4720133,0,0
8502,79.2645083,14.045305,0,0
8503,77.595475,15.1285817,0,0
8504,80.2426346,16.9046347,1,0
8505,79.264245,14.0455383,0,0
8506,79.0373767,13.4784283,0,0
8507,79.2647983,14.0453317,0,0
8508,77.595705,15.1280233,0,0
8509,77.5961733,15.1273633,0,0
8510,82.7242683,17.748305,12,0
8511,80.2118933,16.2062283,0,0
8512,77.65869,15.1154617,0,0
8513,82.6941883,17.66956,12,0
8514,83.7048133,18.5426667,13,0
8515,82.6942117,17.6695467,12,0
8516,77.93816,14.9387733,0,0
8517,82.6943117,17.6695333,12,0
8518,78.283645,14.574195,0,0
8519,82.694275,17.6694167,12,0
8520,77.5995217,14.7064233,0,0
8521,77.5989917,14.7041033,0,0
8522,77.5966367,14.7027267,0,0
8523,78.254255,13.63568,0,0
8524,79.0569517,13.4721167,0,0
8525,77.014985,14.881375,0,0
8526,79.0667567,13.4760317,0,0
8527,77.0140683,14.882865,0,0
8528,79.0534933,13.4772883,0,0
8529,83.094315,17.5811483,15,0
8530,79.0496517,13.4712633,0,0
8531,79.0508133,13.4741533,0,0
8532,79.0511383,13.473605,0,0
8533,77.0113433,14.9050417,0,0
8534,83.1001783,17.6453933,15,0
8535,79.051695,13.478035,0,0
8536,79.0447633,13.48172,0,0
8537,76.825805,14.632045,0,0
8538,79.2773817,13.96102,0,0
8539,76.8193933,14.61557,0,0
8540,83.580485,18.5788583,13,0
8541,83.0862433,17.53697,15,0
8542,76.8236817,14.59871,0,0
8543,83.5803367,18.5757583,13,0
8544,83.0877317,17.6299117,15,0
8545,79.0422867,14.57243,0,0
8546,79.042315,14.5723983,0,0
8547,84.3017867,18.6875783,13,0
8548,78.5960583,13.4030433,0,0
8549,77.010885,14.9061583,0,0
8550,80.980785,16.49678,1,0
